date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
1/1/17 10:00,0.041658019,0.035155982,0.048446441,0.038084698,0.009023677,0.041856715,0.015356849,0.005891347,0.03331817,0.030061094,0.050760287,0.026990367,0.020479887,0.038207881,0.037441448,0.036860973,0.033331041,0.024031492,0.026900087,0.041270024,0.088244658,0.032409471,0.021161982,0.054214579,0.026599643,0.033117421,0.031947713,0.025803967,0.036925859,0.027117228,0.017554807,0.04682238,0.034455581,0.052017289,0.029120477,0.032932649,0.04957421,0.022927396,0.049175253,0.042510771,0.02310831,0.027936395,0.029314788,0.043861381,0.064225585,0.036253886,0.019047219,0.017293056,0.036739774,0.029098041,0.023878784,0.049955024,0.082980902,0.01684587,0.032753578,0.029301041,0.016653095,0.036980672,0.038378625,0.028151625,0.032708431,0.034968975,0.09853546,0.031334521,0.016240275,0.034151782,0.026369262,0.059442392,0.026932577,0.039670883,0.027280104,0.067887665,0.019000935,0.0204273,0.029997275,0.033154154,0.090239506,0.033589355,0.057611232,0.090993944,0.021705333,0.015813908,0.035241119,0.022077348,0.050201493,0.056670324,0.016821372,0.055130199,0.02248735,0.033538267,0.02323826,0.027831985,0.02449622,0.01979059,0.038708067,0.024463215,0.033711798,0.030052252,0.168350217,0.023821146,0.049193724,0.048833282,0.030926245,0.033852203,0.099635707,0.033727361,0.035218762,0.032731112,0.071191183,0.046642016,0.021208868,0.037315875,0.158741673,0.029782549,0.017726932,0.019924856,0.019820757,0.025595507,0.022664003,0.038576672,0.022644422,0.042348242,0.030470556,0.048202052,0.081390404,0.030527244,0.026492593,0.012861552,0.027151558,0.119343419,0.024808485,0.05237867,0.019744343,0.020560524,0.027821038,0.021095738,0.027956039,0.053042179,0.059149906,0.022427527,0.026469184,0.059587168,0.015379726,0.097636907,0.083614647,0.123845762,0.114712052,0.040047869,0.046467659,0.04223943,0.044244691,0.024882726,0.032006353,0.063484209,0.013710177,0.031635009,0.030219128,0.021908051,0.019783362,0.024295199,0.13616359,0.021781483,0.035024716,0.02758585,0.076904272,0.023514529,0.152829238,0.039565283,0.053080956,0.032069368,0.159942855,0.025951801,0.024085676,0.050793149,0.02283906,0.024469742,0.026218617,0.127229235,0.021772942,0.01829342,0.028688796,0.024385659,0.064265383,0.026472675,0.017696584,0.011532948,0.048488038,0.017876721,0.027974241,0.023811145,0.020650644,0.02518086,0.018595994,0.027013652,0.020547313,0.026110257,0.082223795,0.02127027,0.025465791,0.025933249
1/1/17 11:00,0.042158647,0.035768229,0.042428047,0.037669064,0.008776275,0.045207049,0.0137679,0.005988132,0.032200856,0.029636698,0.05529282,0.029035724,0.019387684,0.031334006,0.040221355,0.045481301,0.031009608,0.022916725,0.043416799,0.040350632,0.054624603,0.03091679,0.024348188,0.098114478,0.027199975,0.029380276,0.045233638,0.025031915,0.038444486,0.025320639,0.018792397,0.045843388,0.038109223,0.059875907,0.028359403,0.033702529,0.047136135,0.023645171,0.050483299,0.037828741,0.024214921,0.027719073,0.029507375,0.035675448,0.042266029,0.044719039,0.020413083,0.019985155,0.05948647,0.028877235,0.023554306,0.073272915,0.066947807,0.016743919,0.033643187,0.029684946,0.016726919,0.029546305,0.046100923,0.035367931,0.026187108,0.033998533,0.102093065,0.034300897,0.017168557,0.042144538,0.026569365,0.038828195,0.02774722,0.040640972,0.025897117,0.091889116,0.019378867,0.020166673,0.030499174,0.036687536,0.051738995,0.050853016,0.043237842,0.104423452,0.021075195,0.016052088,0.036859081,0.022741761,0.067161765,0.067221819,0.021432737,0.056350073,0.033241115,0.026387112,0.024031499,0.031447605,0.024604304,0.020429207,0.034758455,0.027659451,0.028177504,0.029721412,0.047554629,0.024840139,0.054354202,0.058050492,0.033495328,0.05310662,0.097255602,0.03734531,0.026171074,0.04996917,0.052285026,0.02874639,0.037024408,0.030419212,0.092529931,0.024108288,0.016524821,0.019198025,0.01978047,0.025256636,0.022800244,0.075910313,0.022048236,0.095978453,0.030085965,0.057313125,0.040802559,0.031125477,0.023978594,0.012128374,0.027140405,0.129619719,0.027024726,0.031995838,0.020246701,0.023257354,0.023576552,0.022156552,0.028327039,0.034987889,0.084814218,0.02041326,0.034279769,0.046107328,0.016162665,0.104022008,0.060196399,0.029121338,0.08269203,0.165538736,0.029323856,0.025589855,0.157445477,0.024122191,0.087634438,0.111277071,0.013220912,0.033137165,0.074983819,0.021364098,0.034542417,0.021335821,0.053144799,0.022796128,0.030281934,0.032630712,0.09137007,0.022258698,0.082449663,0.027505468,0.032978294,0.035069858,0.184008791,0.025717926,0.02259926,0.10895904,0.021849179,0.031766257,0.038925255,0.119280291,0.0213082,0.019977079,0.034318903,0.021835237,0.251720118,0.027007596,0.016769027,0.011491766,0.163707064,0.017687356,0.025411962,0.022205994,0.022742518,0.027610713,0.019845016,0.026328581,0.021154473,0.045654908,0.052587669,0.023159872,0.0263632,0.033814288
1/1/17 12:00,0.042327233,0.036877491,0.040261416,0.037315362,0.009244697,0.045282661,0.012832967,0.006116689,0.029803702,0.030055068,0.056793997,0.031516363,0.019119304,0.026986859,0.043913142,0.053951541,0.030563626,0.023149078,0.059331241,0.037787856,0.03809733,0.030900195,0.032201289,0.057213754,0.027885712,0.028386151,0.060629546,0.02520641,0.049210286,0.023688038,0.023312804,0.048539938,0.048792783,0.070594433,0.028097105,0.034372147,0.050252901,0.023433858,0.052113356,0.032471805,0.027146012,0.029395015,0.030784619,0.032895011,0.040022913,0.090160411,0.021397447,0.026909768,0.056155791,0.032091593,0.024422922,0.044119577,0.061226993,0.017188963,0.030613388,0.036055914,0.01737671,0.03385532,0.048366847,0.045346955,0.020108585,0.034971386,0.089819168,0.039037582,0.018494237,0.046901364,0.026172324,0.027673319,0.029234043,0.03699109,0.026275235,0.091592893,0.019471924,0.019381887,0.030641755,0.031370442,0.034815916,0.110088618,0.039301253,0.066014531,0.020817694,0.016512308,0.0451401,0.022580658,0.042752976,0.057803184,0.039927493,0.060613233,0.057021724,0.024548576,0.024529432,0.035966289,0.024973118,0.020319249,0.055863226,0.029669587,0.027977138,0.031062537,0.035370351,0.024371676,0.046109009,0.056836435,0.039700789,0.066781286,0.068049939,0.035407374,0.020152292,0.194254465,0.033953993,0.025464404,0.097155116,0.027295095,0.038180578,0.022277521,0.018186673,0.019209311,0.022108572,0.027691628,0.02241954,0.103730606,0.025125848,0.062490741,0.030525016,0.062466195,0.033814723,0.030698245,0.025002826,0.013103439,0.027260579,0.108839792,0.030187299,0.032212729,0.026739381,0.021607032,0.022454643,0.023729337,0.028709096,0.038412726,0.159002423,0.021323436,0.04382143,0.037857208,0.016327887,0.075410554,0.046582295,0.023882798,0.035596622,0.181497392,0.022815602,0.023918644,0.07026998,0.025260788,0.097639485,0.10624927,0.013192072,0.031432034,0.062187552,0.022815574,0.103238752,0.021829998,0.037395467,0.023999504,0.061655479,0.033312186,0.101165847,0.024059891,0.119060483,0.033503894,0.037166341,0.036415887,0.046697194,0.029560104,0.023018426,0.053802191,0.02237679,0.080863538,0.078851083,0.073577218,0.020996332,0.019972228,0.066378528,0.022056065,0.048813726,0.034970173,0.018573657,0.010924421,0.038194205,0.017613719,0.025085808,0.022028822,0.031048279,0.041955983,0.020952592,0.022721106,0.023429238,0.119174778,0.036461428,0.023904547,0.023067043,0.112680974
1/1/17 13:00,0.041992453,0.038385209,0.0401875,0.036399661,0.009351705,0.044074922,0.012523626,0.005886391,0.028320906,0.031246138,0.055763823,0.033648333,0.018956084,0.026738684,0.050097033,0.061485653,0.030700856,0.023627327,0.072007741,0.035756719,0.033745149,0.031641561,0.045039493,0.040109927,0.030449669,0.028470462,0.056822446,0.026100142,0.085951241,0.023868298,0.027181233,0.051387019,0.056918003,0.0706976,0.02802694,0.045184587,0.045966295,0.023336777,0.057906379,0.030850629,0.034843024,0.034588885,0.0322213,0.030219196,0.036103873,0.047238379,0.024821854,0.050166429,0.050919193,0.034582367,0.024895508,0.026293601,0.050780865,0.018134739,0.031556635,0.054633827,0.017237302,0.048827654,0.039793394,0.069926203,0.017358825,0.033168567,0.089295193,0.040679318,0.018317312,0.050446721,0.026599291,0.026629526,0.02933988,0.033100327,0.026837435,0.073109186,0.019944813,0.020606453,0.032605719,0.041776981,0.02684393,0.093756898,0.036698884,0.051218096,0.020851203,0.017421398,0.106318275,0.025822685,0.039520628,0.038009186,0.100771219,0.053585503,0.068571219,0.024261789,0.028212326,0.039034313,0.028820225,0.020828724,0.16361636,0.030417188,0.027235942,0.03958603,0.036472796,0.027254923,0.03602671,0.063978527,0.030122246,0.039369357,0.030334247,0.031881761,0.018057111,0.050707402,0.02683082,0.026476556,0.101987608,0.026057154,0.032425888,0.02202327,0.016224559,0.018748698,0.025279562,0.02635171,0.023451616,0.102509986,0.04398282,0.040255492,0.031092655,0.082088203,0.034428849,0.038142417,0.023940075,0.021473696,0.028205667,0.034663283,0.031095626,0.03279568,0.042723911,0.022676803,0.025784021,0.023320596,0.032827472,0.065925137,0.131109368,0.022198455,0.05761385,0.041721076,0.018186346,0.053811121,0.044580776,0.02407923,0.025996767,0.053819155,0.024451794,0.027504743,0.049472534,0.025535295,0.0858704,0.108340922,0.013704863,0.032670174,0.025267963,0.033998231,0.107946687,0.020361295,0.026576641,0.024127084,0.089836149,0.034154811,0.095247769,0.028169922,0.060083236,0.029203193,0.053812256,0.034189259,0.026664151,0.034498506,0.02224799,0.042299056,0.020542173,0.192745511,0.069675106,0.039118025,0.022010684,0.020287517,0.108269349,0.022118136,0.029944539,0.040781399,0.017134369,0.011716259,0.028046808,0.018137816,0.025842196,0.021980108,0.037873463,0.093307348,0.024587642,0.021944337,0.044061104,0.039298288,0.038464213,0.021992913,0.025649077,0.118314665
1/1/17 14:00,0.042413475,0.040101755,0.042449081,0.034463506,0.009487415,0.044630884,0.013019593,0.005751813,0.028450726,0.031940493,0.052758899,0.036706503,0.019363549,0.027205431,0.057931281,0.064324345,0.034981864,0.024124301,0.075938818,0.036241402,0.034232562,0.033474054,0.057817158,0.036371011,0.035672597,0.029204604,0.047663561,0.028011088,0.052880154,0.026079405,0.0402618,0.050564483,0.053138151,0.078915851,0.028268811,0.036454978,0.037806619,0.025578144,0.061883151,0.029650147,0.046076871,0.040185855,0.033557651,0.029897781,0.035654138,0.046291051,0.039246453,0.094679563,0.043982093,0.034053083,0.025951952,0.026092285,0.036747222,0.021001477,0.031765261,0.0700324,0.01707784,0.056419825,0.040744415,0.090034874,0.016717812,0.032507637,0.063137739,0.054202091,0.01878766,0.04698188,0.02772779,0.025531859,0.030822873,0.032083788,0.027114208,0.079592732,0.020332331,0.020152811,0.031277334,0.153079855,0.024541522,0.052894455,0.031655758,0.038907445,0.020572077,0.019869207,0.117345919,0.031416563,0.054425865,0.028365886,0.100477843,0.037646645,0.063178088,0.023599804,0.028470229,0.06117898,0.028071719,0.022031278,0.052865238,0.029618652,0.028588938,0.038795825,0.038810803,0.033458874,0.030473417,0.04201461,0.028768818,0.032017266,0.022859626,0.026654863,0.017581636,0.033916227,0.026480566,0.023283706,0.104198804,0.026734174,0.033155609,0.022214611,0.015676368,0.0195492,0.025065614,0.02581053,0.023106356,0.068012531,0.104456937,0.029640838,0.032686297,0.088780083,0.033128219,0.077261194,0.024636371,0.064175146,0.028727138,0.032121428,0.033124106,0.030674139,0.06712475,0.038950969,0.022731225,0.020640033,0.055420136,0.084396154,0.047175777,0.022261464,0.078634036,0.04902943,0.018960158,0.052827391,0.053864812,0.024275335,0.023500438,0.033968946,0.03502554,0.028682032,0.033888969,0.027834488,0.10512171,0.108669368,0.014986009,0.045561269,0.021355291,0.128449896,0.095007621,0.025976214,0.025974973,0.02291087,0.063814221,0.034652377,0.099633157,0.04852778,0.04605111,0.027401814,0.044049047,0.032326862,0.023587113,0.042494735,0.026676852,0.035014854,0.022267819,0.142705143,0.087434089,0.023068823,0.022575385,0.022650933,0.07916471,0.023080705,0.026689549,0.055144474,0.017435859,0.014142497,0.021216107,0.017983731,0.027278326,0.021764126,0.078909956,0.131737167,0.024589431,0.027483281,0.118651347,0.024153583,0.078590187,0.021935561,0.027024683,0.069942526
1/1/17 15:00,0.043152721,0.041976104,0.045062304,0.033857057,0.009980973,0.04518459,0.013409464,0.006115801,0.028960582,0.034818225,0.050228561,0.042046019,0.021100765,0.029458547,0.067380761,0.064094438,0.045551757,0.025118716,0.080526423,0.037194722,0.037609723,0.035263002,0.069437463,0.035514199,0.043573964,0.029742555,0.034996392,0.031510034,0.039602791,0.028392356,0.069197462,0.047481188,0.046049804,0.069789316,0.028047048,0.032358661,0.036452907,0.028672471,0.069596821,0.029855254,0.056368268,0.041050448,0.035593095,0.03322966,0.036877314,0.057685837,0.057032012,0.0985713,0.046239206,0.036668938,0.029805496,0.035768525,0.032727214,0.03239736,0.032354903,0.049848074,0.018017455,0.052342723,0.043179491,0.088062874,0.017137812,0.038298494,0.040036826,0.080105468,0.026505305,0.039978534,0.02862418,0.030051488,0.039356262,0.035440436,0.029457057,0.084344338,0.021349671,0.024495874,0.034717241,0.081632914,0.024722385,0.038111963,0.029521897,0.037570908,0.023386262,0.025355645,0.079466708,0.073818288,0.07635459,0.024144299,0.093984713,0.02542647,0.063514135,0.023847997,0.029317449,0.093673866,0.029720236,0.022991151,0.034689564,0.035373351,0.030830299,0.041033814,0.040460002,0.037568949,0.033637352,0.039851429,0.028677205,0.030281294,0.019768498,0.030056722,0.018127259,0.03367003,0.031031998,0.024133859,0.099186541,0.029613062,0.03285983,0.022761613,0.016775045,0.021715821,0.020500188,0.02587225,0.025815836,0.042649542,0.102290768,0.02756282,0.033098735,0.077382062,0.0429537,0.160916311,0.025445927,0.131997682,0.029573353,0.03417431,0.032992241,0.035707754,0.077820812,0.093508554,0.023957916,0.019772435,0.094438655,0.09150129,0.03165787,0.028973434,0.070593978,0.10121221,0.034303266,0.089930683,0.073163978,0.027620264,0.024665538,0.033499247,0.111070513,0.02883639,0.033574301,0.030878773,0.097936421,0.096651538,0.016916219,0.17071301,0.022891921,0.138062305,0.086768352,0.025179798,0.026984617,0.024308799,0.120392851,0.048954831,0.080085475,0.074691009,0.030913172,0.029937319,0.035595103,0.032541254,0.022566713,0.193492709,0.044036144,0.028912496,0.024180269,0.054380122,0.082809351,0.019652992,0.024241161,0.023690336,0.04186906,0.027438644,0.025759307,0.045768212,0.019611599,0.04215953,0.021183048,0.020599076,0.032903993,0.024843182,0.098227607,0.156928914,0.038439434,0.027158164,0.04790938,0.020233062,0.054962528,0.021860789,0.024980406,0.035711404
1/1/17 16:00,0.044005502,0.045690269,0.045583844,0.034410721,0.013319019,0.045140366,0.014303998,0.007089111,0.030719934,0.042638437,0.051295237,0.045909802,0.026433325,0.034143809,0.071716525,0.060105646,0.072003007,0.027500899,0.078892699,0.038842762,0.039142793,0.035970923,0.07156064,0.037178151,0.06779962,0.031682083,0.030734669,0.038611309,0.040468904,0.03638082,0.095697879,0.043618167,0.044605601,0.062701999,0.030594658,0.03362655,0.03470944,0.042871391,0.089325204,0.033097147,0.075531658,0.046630888,0.038242529,0.049085,0.049311174,0.059030075,0.070884875,0.098900414,0.066652375,0.040053225,0.04016219,0.061362161,0.032670004,0.055817533,0.032819636,0.039683295,0.01944004,0.058949597,0.046389538,0.088603443,0.017800643,0.044173517,0.029552776,0.097939589,0.043231595,0.040402003,0.031397579,0.034906353,0.158595082,0.045481879,0.036323136,0.06310323,0.025265567,0.023558759,0.052343131,0.047830003,0.030488369,0.036034678,0.032165294,0.04842669,0.032357133,0.05650011,0.047390204,0.128284642,0.095067357,0.021880989,0.097561688,0.021431728,0.0711299,0.026797115,0.039847978,0.123593445,0.034887172,0.028765037,0.034977353,0.039866769,0.032676699,0.040759939,0.050341189,0.038251753,0.042883723,0.064016882,0.032839861,0.037011014,0.01948602,0.031152054,0.019716172,0.038202382,0.030298065,0.02229902,0.08142479,0.032032698,0.03232039,0.024935639,0.021005434,0.045072237,0.021434104,0.027856335,0.030369002,0.033393666,0.058953784,0.033769203,0.033893488,0.048387815,0.046662658,0.056841316,0.027327028,0.136166418,0.032486833,0.027538235,0.031920784,0.046532857,0.078851853,0.109254634,0.02967734,0.021588796,0.058221737,0.053068281,0.032301253,0.035302083,0.046542028,0.052520356,0.138145727,0.081033895,0.050180586,0.031787739,0.036747081,0.032224264,0.099017479,0.034196146,0.041133646,0.036156676,0.095938568,0.035615224,0.034107938,0.118351833,0.027521506,0.146790975,0.06367117,0.024836681,0.032164398,0.028182375,0.111517734,0.23737101,0.044428505,0.084265853,0.034242863,0.030257799,0.032923308,0.033107349,0.022680262,0.053280329,0.058205494,0.039753242,0.026949029,0.031981743,0.071448613,0.017686392,0.029829204,0.024564909,0.038539517,0.035090055,0.028020182,0.152445429,0.02495278,0.134288293,0.024860284,0.022946524,0.030242409,0.03563186,0.059024252,0.10470585,0.086604789,0.031508076,0.043495019,0.039906004,0.056073494,0.022987401,0.028107557,0.047675412
1/1/17 17:00,0.044989637,0.052230399,0.049152788,0.036354716,0.037383143,0.047971788,0.016013882,0.008525542,0.035263161,0.059811197,0.05524085,0.049296503,0.034913219,0.047716298,0.072972629,0.056529462,0.084068388,0.035165805,0.08185104,0.040905678,0.03742419,0.038919542,0.073997563,0.042582818,0.066557137,0.034263727,0.033606647,0.049941896,0.04493692,0.043454523,0.101232685,0.040738917,0.068461726,0.048745059,0.032075778,0.034240806,0.039516661,0.119022951,0.073499358,0.052045145,0.064528743,0.06900958,0.04238039,0.124567628,0.046484342,0.054919908,0.074600121,0.10023091,0.106535387,0.042451219,0.057746372,0.082733303,0.0361597,0.072715352,0.036945261,0.04671517,0.023130041,0.062857626,0.055807537,0.070546368,0.019659888,0.059421492,0.028821176,0.058298323,0.070764955,0.045137657,0.041692255,0.037481346,0.078120038,0.060168814,0.038891949,0.062609025,0.053133011,0.027717942,0.204053516,0.04594128,0.042749633,0.038466345,0.034593393,0.077303802,0.044319964,0.119980682,0.039515512,0.142315761,0.078512704,0.022046797,0.096288145,0.020619847,0.06495953,0.03976219,0.074942321,0.104837684,0.063593247,0.037464513,0.038215031,0.040217759,0.038299501,0.044970437,0.046356799,0.042011284,0.068847073,0.110767689,0.046565086,0.046290081,0.025371349,0.043104615,0.02233547,0.038211765,0.039513004,0.022962446,0.065247424,0.031881732,0.035141533,0.034794426,0.048652391,0.202765581,0.023893453,0.033293876,0.039813474,0.030984284,0.042697761,0.044947782,0.036695979,0.028794616,0.045419076,0.049439482,0.030173345,0.14066507,0.037163515,0.029988923,0.03340122,0.124977173,0.081374769,0.093515427,0.044515989,0.024669276,0.046389063,0.041289721,0.03403409,0.040928731,0.028505147,0.042978996,0.151773178,0.057809082,0.036871567,0.051210227,0.045080271,0.031513416,0.073645019,0.038691555,0.080993034,0.041149193,0.099864459,0.021984704,0.138831225,0.042431759,0.026342912,0.097005561,0.045892262,0.028352897,0.038149777,0.026959766,0.091114356,0.058011419,0.019583086,0.045777178,0.036482419,0.031172072,0.03745156,0.042109322,0.02655469,0.042116368,0.113874627,0.038034854,0.052348301,0.032787646,0.087526712,0.020864493,0.033900204,0.026682283,0.040049496,0.052027565,0.033044578,0.152429069,0.025930307,0.141790175,0.032274842,0.038408583,0.034123906,0.049313965,0.058331834,0.034038925,0.120599683,0.055688435,0.134039116,0.113794806,0.064803227,0.030332642,0.032108538,0.099429037
1/1/17 18:00,0.044268987,0.056219282,0.052093487,0.03846926,0.071704503,0.052549832,0.017219763,0.008914842,0.040652957,0.079752593,0.059186992,0.05116793,0.04400834,0.060119401,0.067672115,0.053172916,0.069261622,0.052696821,0.079761754,0.048518196,0.037338059,0.049472723,0.072514812,0.049098233,0.050627436,0.035968202,0.036554684,0.059505176,0.04670385,0.046045093,0.097338909,0.038193117,0.1041311,0.037288563,0.033140542,0.0370987,0.057385558,0.094530308,0.060497638,0.140769059,0.051192059,0.104673321,0.045141318,0.114582875,0.048670457,0.056446018,0.076701766,0.094885183,0.056794494,0.047894487,0.081704229,0.085693086,0.039545289,0.076726079,0.037241528,0.067237724,0.037832857,0.057244938,0.05113436,0.063732973,0.021525836,0.079645611,0.029200932,0.039802671,0.102672397,0.046726596,0.060538725,0.03781743,0.054859148,0.075628359,0.043186786,0.066221528,0.136787424,0.040679921,0.072739011,0.047009027,0.038899034,0.045313461,0.034546024,0.065254529,0.06392075,0.137778193,0.038493174,0.097527668,0.094279254,0.024787978,0.07909134,0.02003162,0.054664657,0.058680973,0.205423229,0.052776377,0.174944845,0.043654511,0.044243561,0.043371408,0.040313535,0.04241148,0.044524389,0.045214917,0.086854532,0.087267592,0.110624325,0.080516857,0.044588111,0.114542515,0.02463837,0.037871104,0.057761289,0.025080004,0.036869718,0.034154532,0.035225606,0.116519704,0.128508749,0.159442216,0.028290966,0.034895597,0.04407449,0.031675127,0.05475353,0.076339898,0.037027414,0.027086863,0.054100563,0.05714485,0.039727999,0.13202531,0.03678326,0.030997023,0.037477461,0.067357417,0.05997935,0.074351759,0.055875552,0.024509987,0.045924288,0.035783544,0.037241648,0.057261014,0.024708747,0.052038971,0.136647545,0.03875428,0.027103186,0.063622867,0.043774651,0.033235682,0.060284562,0.04146945,0.080132712,0.045291351,0.06977661,0.023515831,0.164895029,0.033932319,0.033014261,0.044807195,0.063003244,0.029529021,0.042273133,0.029338324,0.053345039,0.04346406,0.018717175,0.030241942,0.034467448,0.029290172,0.040851397,0.037558998,0.026190157,0.054595722,0.057866549,0.037927129,0.28476759,0.031887704,0.053234152,0.023920904,0.051391691,0.02882239,0.037199928,0.073734252,0.034608048,0.040997342,0.052378719,0.109251571,0.028491281,0.098897991,0.034888338,0.064293936,0.159915667,0.028315637,0.092108379,0.087563884,0.071545509,0.07624002,0.039156115,0.034127799,0.038528635,0.076386306
1/1/17 19:00,0.043452913,0.056607242,0.055691979,0.040231979,0.080853659,0.060777051,0.031306018,0.01035618,0.048843812,0.082092042,0.059590467,0.054546877,0.05269217,0.075579634,0.06241857,0.052680893,0.059031988,0.081841001,0.074454031,0.048646242,0.040916959,0.106689486,0.068449244,0.04818586,0.045954524,0.036169584,0.043490982,0.08060659,0.045447476,0.060693737,0.089916596,0.036727378,0.071539098,0.033668105,0.036662401,0.060530975,0.098620202,0.07487914,0.048489457,0.062953272,0.058239589,0.126394525,0.047698926,0.066968374,0.045192169,0.051302143,0.078365692,0.07580643,0.04628059,0.053459527,0.070960402,0.078868022,0.038936549,0.072287754,0.036181974,0.075708268,0.060270726,0.05093823,0.056304125,0.048304116,0.024630805,0.124592392,0.029804432,0.033923322,0.108592409,0.049290498,0.199533405,0.041008096,0.051990078,0.074272248,0.06045824,0.046135741,0.116228674,0.107209677,0.047139898,0.044999567,0.037125842,0.041526835,0.034683684,0.055534961,0.126206529,0.117200472,0.039583783,0.056619363,0.073533899,0.033454677,0.057767125,0.020254624,0.050682498,0.060295877,0.063844207,0.0436563,0.144337634,0.054546488,0.051409823,0.039448298,0.041208578,0.043499883,0.046674883,0.052634716,0.046439635,0.05011861,0.107595646,0.08309124,0.057191619,0.059055647,0.026265995,0.044086323,0.081411312,0.029925927,0.034063862,0.037026033,0.03658382,0.141974625,0.122754526,0.075455137,0.056568473,0.036863362,0.049485482,0.032267146,0.090475418,0.11308199,0.03620441,0.043858424,0.063748384,0.053457694,0.090496724,0.091297906,0.040862994,0.031253876,0.042318447,0.049747319,0.037004302,0.046758511,0.072427593,0.027819241,0.072369556,0.038153987,0.04093504,0.190043296,0.023261978,0.105849267,0.134350305,0.033510836,0.023887139,0.059903244,0.036589157,0.034091179,0.054913627,0.057859162,0.061475561,0.045873759,0.042836072,0.025703913,0.158884896,0.037281171,0.033853912,0.032744724,0.081741461,0.034183407,0.04432616,0.035928541,0.037466834,0.044798862,0.019432227,0.029311765,0.033794988,0.029982273,0.041664525,0.035587967,0.029112028,0.047031476,0.042475623,0.041224407,0.103107934,0.033394947,0.032082314,0.025025539,0.048128545,0.047799673,0.03818892,0.06986253,0.038478096,0.032655508,0.077054792,0.080447479,0.040176335,0.078322706,0.035351207,0.07006977,0.091978987,0.03428207,0.051763872,0.074965313,0.063596721,0.051058691,0.027468645,0.035477034,0.04291109,0.046594019
1/1/17 20:00,0.043095335,0.05722162,0.057748092,0.044460019,0.079426073,0.069206236,0.06328584,0.049533495,0.061630585,0.081774086,0.0550331,0.064870634,0.05816558,0.08478356,0.055049867,0.054980492,0.052607365,0.097768521,0.06249269,0.045989072,0.045931802,0.067436856,0.06589947,0.046961322,0.047156751,0.036466475,0.053759054,0.082151591,0.04468548,0.104092614,0.083459815,0.039737993,0.054048528,0.03379942,0.052277149,0.108561234,0.094164911,0.066770933,0.037309569,0.048637206,0.083348485,0.087491304,0.048958972,0.048610409,0.046507502,0.05097314,0.079582338,0.051796651,0.045771731,0.063493846,0.06411052,0.076858683,0.036683423,0.067830006,0.048461264,0.06547869,0.081030887,0.04189419,0.12755716,0.040885276,0.031158869,0.071689453,0.032192192,0.034698793,0.102084504,0.049658843,0.096734136,0.048165933,0.048937793,0.06051637,0.194859863,0.038937361,0.096521491,0.123792374,0.044087312,0.040369045,0.039221602,0.041072218,0.033805758,0.041665536,0.145677239,0.086268378,0.040784023,0.044475203,0.054113468,0.072445664,0.049070816,0.020904894,0.051793812,0.0536401,0.051104956,0.04761437,0.057220897,0.070555815,0.053184197,0.037414861,0.046518725,0.047037329,0.044018546,0.12104742,0.035400604,0.041801796,0.069888294,0.064351456,0.067973437,0.058215668,0.028048345,0.048852581,0.087421236,0.045536836,0.038027155,0.039927298,0.037950298,0.143035885,0.101534942,0.065622982,0.156407641,0.051892601,0.066209027,0.034535736,0.072565499,0.089259681,0.039057527,0.08886963,0.109333101,0.047208361,0.101640995,0.05192075,0.044604784,0.030287055,0.06115786,0.046334338,0.034284471,0.042591652,0.075008081,0.040979726,0.131332707,0.03938745,0.036790975,0.172829099,0.029005955,0.066226829,0.081671934,0.036273084,0.02231863,0.047056247,0.033834101,0.036685263,0.040592471,0.047759716,0.047183675,0.046314621,0.022252541,0.024483677,0.132232901,0.041772535,0.036697627,0.030164089,0.057437696,0.052799831,0.062532827,0.050301382,0.037766135,0.044984062,0.016309149,0.045640858,0.034234531,0.057923041,0.037847054,0.038544421,0.040397351,0.045255148,0.03720973,0.042731723,0.054095472,0.035002608,0.035311604,0.026150892,0.041610445,0.119796554,0.064854851,0.053028814,0.03805036,0.031614073,0.083340635,0.097198333,0.077325661,0.080698215,0.041093647,0.051024538,0.057582851,0.033875736,0.043123652,0.048350338,0.077353932,0.05444645,0.036519782,0.040239815,0.05215521,0.044165103
