date,A ,AA ,AAL ,AAP ,AAPL ,ABBV ,ABC ,ABT ,ACN ,ADBE ,ADI ,ADM ,ADP ,ADS ,ADSK ,AEE ,AEP ,AES ,AET ,AFL ,AGN ,AIG ,AIV ,AIZ ,AJG ,AKAM ,ALB ,ALK ,ALL ,ALLE ,ALXN ,AMAT ,AME ,AMG ,AMGN ,AMP ,AMT ,AMZN ,AN ,ANTM ,AON ,APA ,APC ,APD ,APH ,ATVI ,AVB ,AVGO ,AVY ,AWK ,AXP ,AYI ,AZO ,BA ,BAC ,BAX ,BBBY ,BBT ,BBY ,BCR ,BDX ,BEN ,BF/B ,BHI ,BIIB ,BK ,BLK ,BLL ,BMY ,BRK/B ,BSX ,BWA ,BXP ,C ,CA ,CAG ,CAH ,CAT ,CB ,CBG ,CBS ,CCI ,CCL ,CELG ,CERN ,CF ,CFG ,CHD ,CHK ,CHRW ,CHTR ,CI ,CINF ,CL ,CLX ,CMA ,CMCSA ,CME ,CMG ,CMI ,CMS ,CNC ,CNP ,COF ,COG ,COH ,COL ,COO ,COP ,COST ,COTY ,CPB ,CRM ,CSCO ,CSRA ,CSX ,CTAS ,CTL ,CTSH ,CTXS ,CVS ,CVX ,CXO ,D ,DAL ,DD ,DE ,DFS ,DG ,DGX ,DHI ,DHR ,DIS ,DISCA ,DISCK ,DLPH ,DLR ,DLTR ,DNB ,DOV ,DOW ,DPS ,DRI ,DTE ,DUK ,DVA ,DVN ,EA ,EBAY ,ECL ,ED ,EFX ,EIX ,EL ,EMN ,EMR ,ENDP ,EOG ,EQIX ,EQR ,EQT ,ES ,ESRX ,ESS ,ETFC ,ETN ,ETR ,EW ,EXC ,EXPD ,EXPE ,EXR ,F ,FAST ,FB ,FBHS ,FCX ,FDX ,FE ,FFIV ,FIS ,FISV ,FITB ,FL ,FLIR ,FLR ,FLS ,FMC ,FOX ,FOXA ,FRT ,FSLR ,FTI ,FTR ,GD ,GE ,GGP ,GILD ,GIS ,GLW ,GM ,GPC ,GPN ,GPS ,GRMN ,GS ,GT ,GWW ,HAL ,HAR ,HAS ,HBAN ,HBI ,HCA ,HCN ,HCP ,HD ,HES ,HIG ,HOG ,HOLX ,HON ,HP ,HPE ,HPQ ,HRB ,HRL ,HRS ,HSIC ,HST ,HSY ,HUM ,IBM ,ICE ,IFF ,ILMN ,INTC ,INTU ,IP ,IPG ,IR ,IRM ,ISRG ,ITW ,IVZ ,JBHT ,JCI ,JEC ,JNJ ,JNPR ,JPM ,JWN ,K ,KEY ,KHC ,KIM ,KLAC ,KMB ,KMI ,KMX ,KO ,KORS ,KR ,KSS ,KSU ,L ,LB ,LEG ,LEN ,LH ,LKQ ,LLL ,LLTC ,LLY ,LM ,LMT ,LNC ,LNT ,LOW ,LRCX ,LUK ,LUV ,LVLT ,LYB ,M ,MA ,MAC ,MAR ,MAS ,MAT ,MCD ,MCHP ,MCK ,MCO ,MDLZ ,MDT ,MET ,MHK ,MJN ,MKC ,MLM ,MMC ,MMM ,MNK ,MNST ,MO ,MON ,MOS ,MPC ,MRK ,MRO ,MS ,MSFT ,MSI ,MTB ,MTD ,MU ,MUR ,MYL ,NAVI ,NBL ,NDAQ ,NEE ,NEM ,NFLX ,NFX ,NI ,NKE ,NLSN ,NOC ,NOV ,NRG ,NSC ,NTAP ,NTRS ,NUE ,NVDA ,NWL ,NWS ,NWSA ,O ,OI ,OKE ,OMC ,ORCL ,ORLY ,OXY ,PAYX ,PBCT ,PBI ,PCAR ,PCG ,PDCO ,PEG ,PEP ,PFE ,PFG ,PG ,PGR ,PH ,PHM ,PKI ,PLD ,PM ,PNC ,PNR ,PNW ,PPG ,PPL ,PRGO ,PRU ,PSA ,PSX ,PVH ,PWR ,PX ,PXD ,PYPL ,QCOM ,QRVO ,R ,RAI ,RCL ,REGN ,RF ,RHI ,RHT ,RIG ,RL ,ROK ,ROP ,ROST ,RRC ,RSG ,RTN ,SBUX ,SCG ,SCHW ,SE ,SEE ,SHW ,SIG ,SJM ,SLB ,SLG ,SNA ,SNI ,SO ,SPG ,SPGI ,SPLS ,SRCL ,SRE ,STI ,STJ ,STT ,STX ,STZ ,SWK ,SWKS ,SWN ,SYF ,SYK ,SYMC ,SYY ,T ,TAP ,TDC ,TDG ,TEL ,TGNA ,TGT ,TIF ,TJX ,TMK ,TMO ,TRIP ,TROW ,TRV ,TSCO ,TSN ,TSO ,TSS ,TWX ,TXN ,TXT ,UA ,UA/C ,UAL ,UDR ,UHS ,ULTA ,UNH ,UNM ,UNP ,UPS ,URBN ,URI ,USB ,UTX ,V ,VAR ,VFC ,VIAB ,VLO ,VMC ,VNO ,VRSK ,VRSN ,VRTX ,VTR ,VZ ,WAT ,WBA ,WDC ,WEC ,WFC ,WFM ,WHR ,WLTW ,WM ,WMB ,WMT ,WRK ,WU ,WY ,WYN ,WYNN ,XEC ,XEL ,XL ,XLNX ,XOM ,XRAY ,XRX ,XYL ,YHOO ,YUM ,ZBH ,ZION ,ZTS 
10/02/15,34.2999,28.1818,38.2168,191.387,108.0694,53.7419,93.4292,40.3861,97.3879,83.99,54.1221,41.1103,79.3978,269.35,44,40.8235,54.3375,9.6967,111.841,57.0106,288,55.9613,36.6728,76.3597,40.4339,70.23,45.296,78.0953,57.9965,57.6757,166.07,14.6609,52.896,170.51,139.045,105.362,87.968,532.54,59.49,139.09,88.636,41.6866,63.6178,117.7276,50.0218,31.2061,170.729,121.793,58.1837,54.4883,72.717,177.771,740.78,128.417,15.1565,33.1594,57.0571,34.6347,36.071,192.1511,133.173,36.9888,49.1802,52.5899,290.35,38.481,295.735,63.5942,60.7786,129.83,16.92,41.6211,115.956,49.5408,26.7501,40.8571,77.0069,62.9444,100.433,31.96,39.8097,76.8077,48.4375,116.44,61.34,45.2264,19.8428,41.9208,7.89,67.099,202.544,138.54,52.1436,62.8506,114.115,40.8265,57.4685,85.772,724.45,104.081,34.5429,55.97,17.1262,71.202,21.8416,28.2906,80.9743,148.8079,49.534,144.275,26.626,49.1965,73.93,24.8947,,,85.3299,22.8505,63.27,71.57,97.3521,77.9039,102.62,66.7238,44.2241,48.1139,71.3984,51.0653,70.4461,61.5144,29.4141,65.2644,101.6059,26.09,24.39,76.7058,63.1296,66.95,105.38,56.5052,42.8849,77.7972,58.839,77.9504,68.9112,72.9,39.8891,66.49,25.53,112.8085,64.1909,98.233,61.4071,80.153,64.5905,42.5527,71.06,76.3876,263.15,62.9388,68.2249,48.8726,82.14,221.4931,25.75,49.5024,62.8722,77.275,28.6898,47.1998,121.557,74.3934,13.1073,34.951,92.07,47.7068,10.579,144.305,29.6093,119.83,67.3089,88.22,18.1581,69.6957,27.759,41.6918,40.8426,34.5101,27.9383,27.6757,134.165,45.46,30.73,4.4861,135.476,24.6988,25.765,96.26,54.5528,16.6056,30.2583,79.8776,59.1893,26.683,34.1144,174.244,28.9602,210.368,36.1279,98.6149,69.6352,10.2874,28.5771,77.89,64.9514,35.2646,115.456,52.6429,45.0305,53.301,39.42,93.921,46.9241,,11.3792,35.4185,31.606,72.17,137.64,15.4347,91.9563,182.325,139.2304,228.495,104.847,163.61,29.5511,88.165,37.2703,19.1522,50.3455,29.37,464.87,80.9472,30.3928,71.8028,35.0222,37.4,91.306,26.739,59.0683,68.0536,65.6217,12.6382,,24.0242,48.8933,106.0693,28.4558,59.78,39.1499,43.53,36.6833,43.4167,92.7278,35.3224,88.156,40.9787,48.8629,112.29,28.62,103.05,39.0726,85.251,40.7679,200.806,45.8936,28.1972,69.1297,64.7134,19.396,38.0582,43.18,84.9641,49.8176,91.176,71.0346,70.3316,25.5614,18.9168,96.8,42.1126,185.364,97.5451,42.8417,69.724,45.3785,188.97,71.6035,77.8324,161.522,51.166,139.442,65.87,133.93,52.8698,84.551,29.7977,46.7659,48.5244,16.3709,30.7187,44.3536,66.8366,113.867,290.21,15.91,24.5508,43.66,8.6676,31.1791,51.6985,95.6702,17.0094,106.11,35.52,18.2872,61.9392,44.6968,164.721,36.9301,14.4289,76.7071,28.9701,66.0003,36.7624,24.5076,39.9328,12.9332,12.8247,44.2036,21.4,32.0796,66.2427,36.1834,252.32,65.9872,46.2297,14.7481,18.9452,49.6453,51.3368,43.1162,40.7702,91.505,31.9347,46.0236,70.0288,30.1772,95.9142,18.7734,46.1708,38.4497,76.616,86.0249,50.1048,61.6459,91.292,31.6667,159.9128,72.6678,209.932,77.1546,101.256,24.75,100.439,132.161,,53.0605,55.74,69.69,42.5608,89.3905,479.07,8.6731,49.3018,73.62,13.56,114.9725,99.687,158.3985,48.2814,32.6557,40.4763,104.7533,57.3032,54.2123,27.3442,26.8284,47.383,234.286,135.285,113.232,68.4761,106.6325,148.981,,42.7217,181.421,88.102,11.5205,141.87,93.965,37.3753,62.6465,65.5984,39.6636,127.91,95.502,82.7174,12.81,30.4275,95.0977,15.4646,38.3467,30.6243,82.405,29.02,217.62,58.636,22.5503,77.0532,76.0109,70.4922,55.9753,123.967,66.36,66.6965,97.812,85.9618,43.968,99.0898,45.8397,69.0833,47.5296,38.3496,51.7867,,51.76,33.6604,126.7639,165.76,116.759,31.1956,89.5546,96.476,30.14,59.65,39.7284,87.418,70.1581,75.19,68.5876,42.824,60.7023,94.992,89.3521,79.88,73.31,115.18,53.4703,40.4661,119.31,80.62,76.4275,50.8487,49.7357,33.3233,145.215,,49.16,37.2361,63.07,,17.9437,26.3251,71.8988,62.0415,108.553,34.1594,35.4727,41.2307,73.3012,50.7145,9.5558,33.0212,30.71,79.649,94.4724,27.0485,42.6669
10/09/15,35.8432,30.3724,41.9662,189.22,109.773,53.5686,91.3915,40.8838,102.6693,83.82,55.0939,44.0177,83.1842,280.12,51.57,41.5952,54.7427,10.3021,107.955,59.2435,274.84,56.9398,38.0085,78.6139,41.1592,73.46,49.7815,74.8044,59.2614,59.2547,161.08,15.3576,55.6163,177.07,145.993,107.797,93.065,539.8,60.97,137.756,90.126,45.463,71.8441,126.2334,51.4281,31.8111,173.779,115.453,58.3109,55.7029,75.8566,201.047,736.92,135.334,15.3536,32.8234,58.6379,35.4,35.2785,185.8022,135.524,38.0565,52.1346,55.6359,269.16,39.7385,310.115,66.0561,60.0071,133.03,16.88,44.5279,118.072,51.0306,28.0257,40.7887,77.0558,68.3095,104.099,32.97,42.6053,78.0087,48.0482,117.38,64.08,48.7496,19.5444,43.147,8.88,69.9269,206.403,136.321,54.1788,64.8648,117.619,41.9628,59.4539,83.623,732.93,109.026,34.5526,57.35,17.7341,72.7458,23.1569,30.1509,85.2672,137.5626,54.2851,152.297,27.6756,50.1626,75.25,26.9725,,,88.8,23.8424,66.94,76.02,100.3427,85.5653,115.9,68.3305,46.5304,54.8729,77.5124,54.5793,66.4062,61.9551,30.3243,66.6577,104.1312,28.9,27.26,80.5519,66.5295,63.36,111.8691,59.9356,45.4223,81.8351,57.7263,78.4726,69.1985,73.16,44.3169,65.04,24.3,119.0712,63.0254,104.326,61.4265,83.3303,68.9628,45.403,64.27,86.5382,264.227,64.1053,74.3536,48.9887,82.72,222.3981,26.15,52.7961,64.4657,74.11,29.6519,49.1985,124.254,74.616,14.0255,37.8652,93.24,50.0709,13.4379,154.0331,30.1929,119.27,69.4262,92.18,18.44,69.8531,28.2217,46.6181,45.8594,37.8873,28.5306,28.3074,138.565,51.2,34.45,4.7619,139.656,27.2201,26.4271,98.5813,54.9774,17.0634,31.4217,83.274,66.4699,26.3847,35.2753,176.39,31.5858,224.106,38.9258,105.1231,72.5529,10.4915,28.9807,77.91,65.9319,36.7297,118.906,60.7026,45.9819,53.4368,37.28,98.416,57.3792,,12.7891,34.2854,32.2166,73.8972,141.7,16.7455,94.1501,179.871,146.7514,225.949,107.517,147.77,31.1298,91.62,41.3976,20.5174,53.7352,29.4831,469.65,85.7192,31.674,75.2644,37.0284,41.35,92.706,28.9336,60.1562,66.3873,67.5979,12.7161,,24.5647,51.5692,111.502,31.068,58.77,40.7299,42.59,37.5624,45.205,96.4499,36.0576,91.2632,42.5832,51.103,112.35,28.56,111.293,40.1041,83.9067,42.8034,207.269,48.3092,28.3662,72.1812,65.4918,20.7659,39.6051,44.98,91.709,49.0103,95.052,73.7303,75.2625,26.7527,21.2137,99.681,44.9182,188.753,97.3777,44.258,71.1649,46.7503,196.32,70.5361,81.5548,163.493,52.3088,145.966,66.73,137.43,54.7491,87.703,32.6246,47.9739,49.3083,19.2501,31.9795,45.8525,67.2079,116.717,293.71,18.16,28.8243,42.55,8.8987,36.208,52.1504,98.1071,18.8627,113.33,38.82,18.4427,61.8056,45.4395,172.803,39.5992,15.0014,80.4934,32.2819,67.0678,40.1193,25.7626,41.5159,13.8879,13.7296,45.9045,23.46,36.6968,69.1068,37.5188,253.7,70.6013,48.4459,15.1022,19.9823,52.716,50.8525,45.8409,40.722,96.665,32.0891,47.7919,72.0208,31.1682,103.4591,19.7347,47.921,39.9349,80.5642,87.6447,55.7641,61.7038,94.553,31.6571,159.7834,75.2506,210.874,81.0764,100.4674,26.51,105.795,136.888,,55.6716,56.64,73.9075,44.9398,90.6151,503.92,8.8483,51.7502,76.48,16.98,118.0878,102.772,172.535,48.5886,35.9353,42.1729,109.0178,59.2666,53.8257,27.9584,28.3479,48.2718,240.079,141.7791,115.621,74.3578,111.0864,159.398,,42.9798,188.775,88.516,11.7291,148.63,96.919,38.4881,62.8232,67.211,45.0372,135.607,99.509,78.2302,12.8,29.9397,96.3695,16.5271,39.8358,31.5384,80.214,29.47,220.31,60.4052,25.5876,76.4234,79.426,71.8747,57.3522,125.988,67.98,69.3744,100.658,88.7539,45.8895,100.9049,47.8138,71.5299,49.5762,41.1737,52.856,,55.71,34.288,128.0796,165.8,117.192,32.1915,94.5634,100.65,31.22,70.76,40.5376,92.871,73.4441,77.97,69.7011,45.867,61.7605,94.287,92.7917,81.13,75.07,110,54.9868,42.2548,120.92,79.88,82.7388,50.5975,50.5896,33.6376,155.036,,51.7187,39.7869,64.7297,,18.5047,27.6677,76.3286,73.645,122,34.0918,36.157,43.703,76.5664,56.2267,10.2348,34.3811,32.52,68.5703,95.6425,28.0287,42.4487
10/16/15,35.398,28.2706,43.2424,190.498,108.7156,54.9278,93.5768,41.4452,102.0194,88.67,58.4954,44.541,84.5993,278.16,52.04,42.5405,56.4794,10.3598,111.975,59.809,278.13,58.7109,38.3085,78.1358,41.4397,70.95,51.4794,74.7157,60.0065,59.9002,160.72,15.5343,53.7101,176.7,148.941,108.253,94.231,570.76,61.22,144.189,90.452,45.5119,72.8265,125.2502,52.7948,33.8942,178.129,119.561,58.5652,57.1819,75.7389,198.575,739.82,133.3,15.8857,33.5251,57.9519,35.3516,33.1303,194.221,137.295,37.6843,52.8646,53.0631,272.37,39.7778,322.515,66.4532,62.9859,133.81,17.07,43.0006,119.004,52.3317,27.9484,40.7204,78.4859,66.7575,106.524,34.38,42.6547,78.4603,49.7419,117.88,65.25,50.2281,19.7433,43.5163,8.4,69.9659,207.111,140.7,54.8733,65.6275,118.985,41.3947,60.2697,85.138,722.7,104.804,35.2996,58.1,17.7626,72.9608,23.127,28.6183,82.3429,144.2798,54.166,150.408,28.2301,48.4116,78.77,27.3011,,,91.499,24.8528,64.9,75.47,101.7003,87.2084,116.63,70.3702,48.4129,55.9376,73.7567,54.5206,66.3272,64.0118,29.7208,66.9815,106.7749,28.49,26.71,79.7748,68.3543,63.46,109.9125,57.1192,45.9433,82.2556,56.3931,80.61,70.4721,76.5,45.4826,71.71,24.55,120.6122,64.5569,105.196,62.5356,83.646,67.21,43.5927,69.02,86.9072,280.303,65.1394,76.3001,50.5465,86.22,227.0784,26.6,49.2616,66.126,75.64,29.3056,49.2083,126.276,74.8193,14.3159,36.4178,97.54,48.3102,12.44,151.2069,31.0921,118.31,69.2785,91.95,18.4692,69.1364,27.385,43.914,41.1377,37.2177,29.2809,29.097,140.008,52.05,34.09,4.7987,138.658,28.1025,26.7009,100.7165,55.2979,16.4498,31.6124,81.0454,65.3905,25.6246,32.4396,182.287,32.3784,203.035,37.1194,104.3661,75.9,10.404,28.3507,72.95,65.97,36.617,120.288,59.8398,46.2369,53.7472,37.85,94.398,53.5324,,12.597,34.4985,32.5789,74.7266,144.84,16.6885,92.9021,183.01,144.8254,234.823,110.462,150.22,32.0015,92.529,40.3443,20.6637,52.5106,29.7847,467.33,82.4531,31.2116,74.5127,37.1404,39.32,95.496,29.3568,60.6419,65.262,67.9386,12.8621,,24.9411,51.3559,113.9803,30.9336,56.18,40.7299,40.28,37.0488,43.9236,86.0319,35.9483,91.7179,42.6318,49.8386,117.41,27.8,108.024,42.8192,79.3968,42.7643,203.887,48.9146,29.3324,71.6398,67.2751,20.1943,40.2199,47.38,90.4696,48.501,96.857,76.5455,72.6642,26.1683,22.6754,101.679,45.5686,193.98,99.0518,45.0939,72.6451,47.1851,196.11,73.5424,81.211,149.994,52.8178,144.797,68.13,132.25,56.5898,87.967,33.5861,49.4139,49.8213,18.9454,33.1816,46.2418,67.6769,114.198,291.33,18.5,27.4314,43.55,9.2069,36.5827,53.9971,100.6411,18.9225,98.99,40.68,18.9091,64.5412,46.6512,171.948,38.2404,14.5744,76.076,32.9244,67.6848,40.7869,27.5315,42.1059,14.4391,14.3492,46.7117,23.45,36.0015,70.3147,36.7999,254.04,71.2056,48.6104,15.0544,19.9727,50.0935,52.3345,45.2335,41.8484,96.889,33.2186,47.2798,72.427,31.5957,98.3379,18.7244,48.3899,40.1952,84.1195,85.977,54.2224,63.5072,99.253,33.0277,165.3052,76.3975,214.884,81.6589,101.0164,18.74,106.554,140.497,,57.7239,,70.0796,45.8005,89.9489,514.59,8.7801,52.093,77.62,15.91,114.5806,101.507,172.5449,49.837,34.8786,41.7634,108.8613,59.1285,55.952,28.4142,27.873,48.0545,240.386,141.7692,116.61,72.5563,114.3734,157.507,,44.1843,192.182,91.387,11.8997,149.48,98.756,39.0542,66.7601,66.9569,36.3384,133.824,96.53,78.3286,13.14,28.9046,98.6173,16.2989,40.3224,32.1951,86.789,28.58,216.25,61.93,24.8551,72.7127,77.1135,71.5291,57.5305,125.869,83.2,68.6952,103.552,84.3677,44.8693,102.3589,48.6073,70.4827,51.233,39.0083,51.6989,,55.97,34.6561,128.0497,166.11,117.889,32.2794,90.568,100.912,29.33,66.89,39.7479,90.563,75.4495,77.08,71.2346,48.0598,61.3276,90.829,95.7539,79.53,74.67,114.32,54.3382,42.7715,120.99,,76.5045,51.5059,51.3076,33.2398,153.199,,51.028,38.3798,57.159,,18.4563,28.2143,72.0156,71.2032,122.389,35.223,35.981,45.2701,79.6769,56.3759,9.8953,34.2333,33.37,70.9007,97.715,27.8703,43.5694
10/23/15,36.7138,27.0569,45.1815,191.636,116.5873,48.9133,91.677,42.7999,106.9515,87.86,61.8288,45.4423,88.3467,295.87,52.39,42.4344,55.4567,10.6193,104.939,61.8663,268.55,59.9634,38.7054,79.8728,42.1263,74.08,51.607,77.9278,60.4772,63.2864,171.15,16.1329,55.4574,181.71,152.005,112.629,97.211,599.03,61.58,138.207,91.311,45.7348,71.4769,126.2695,53.0126,34.6183,177.576,127.965,62.5172,56.4473,73.1688,208.659,762.24,142.115,16.2799,34.9879,58.8666,36.4851,33.6077,178.7738,137.944,39.3593,53.5058,53.1617,276.99,41.5068,332.225,67.3368,63.6403,137.78,16.73,43.0203,118.286,53.2752,26.8177,40.3199,78.4957,69.5089,112.273,34.92,43.9487,81.9769,52.156,120.08,64.63,51.9561,20.8673,43.2405,7.83,70.98,202.389,132.502,56.9471,67.7911,120.283,42.0118,60.9184,88.973,649.72,108.785,35.6391,57.25,17.6866,79.2631,21.0245,29.0424,85.5134,146.249,53.5579,154.048,28.3093,50.3093,78.56,28.3642,,,92.4383,25.9745,68.83,81.14,102.608,87.1607,112.6,70.3125,50.2659,58.8678,77.8909,55.8909,64.9444,63.5025,30.7992,69.9036,111.5593,29.77,27.81,83.6701,70.4865,62.53,110.2665,62.8009,48.5482,87.8872,55.3283,80.5906,70.6158,75.94,44.0426,74.92,28.16,118.5279,64.5762,104.87,62.7983,83.0935,70.8908,46.3948,56.6,84.8512,288.665,65.7433,69.3129,50.0434,85.11,224.0425,28.31,52.305,65.5058,74.94,28.7283,50.6852,124.323,78.1775,14.6813,37.9174,102.19,51.2183,12.13,158.1881,30.2981,119.5,70.1451,95.75,18.5761,62.7714,27.2373,45.4381,43.0559,36.9224,30.0312,29.7188,139.511,50.43,33.27,4.9595,145.097,28.6165,27.9262,105.7705,56.6478,17.1413,34.2826,86.7968,66.9296,25.9325,33.6862,182.602,32.6657,203.231,38.4939,106.3716,76.9637,10.8221,26.6378,68.98,65.1894,36.2883,122.121,59.6829,48.2967,46.7536,36.96,100.332,54.2179,,12.6713,35.0602,33.7802,74.6388,149.92,15.7102,93.2823,167.113,139.3267,245.592,111.433,147.43,33.8031,96.799,41.9914,21.8436,55.43,29.2757,500.03,88.5843,32.6566,77.6183,37.841,39.75,97.508,30.9905,62.0407,63.05,69.7979,13.1639,,25.4044,63.3586,117.8289,28.0717,58.05,41.4762,38.53,37.355,42.1353,84.8109,36.465,88.9328,42.9333,51.9306,111.95,28.28,112.429,44.785,76.2797,44.4725,213.159,51.1118,29.1585,72.6773,73.4726,19.9085,44.8508,48.96,90.4696,46.0985,98.99,77.3827,74.1061,27.3074,23.4822,109.216,47.6752,185.782,98.9731,45.7627,72.2334,49.2526,195.48,79.4375,83.6668,151.42,54.1295,151.701,65.75,141.58,58.8353,89.326,34.2496,46.9592,51.1762,17.9825,31.8817,51.4587,68.869,119.664,304.27,17.24,26.8628,40.96,9.1587,35.429,57.6807,101.5149,19.4805,100.04,39.39,19.0548,64.5709,47.1691,176.815,37.6678,13.6041,78.6391,33.7519,67.7436,42.0832,28.2529,42.2337,14.9115,14.7524,47.9513,23.6,33.5909,71.8344,37.4892,260.03,70.7068,50.1152,15.7339,20.3759,52.3059,51.947,46.2971,41.0686,99.542,32.8711,48.8065,75.156,32.1106,100.7324,17.9888,50.1128,41.4972,85.8924,89.5393,54.7593,63.3722,102.455,32.7593,149.8044,79.4912,223.225,80.9114,88.0188,19.48,108.813,137.318,,58.5091,,68.5017,47.2801,95.9932,536.7,9.1987,49.909,77.39,15.75,111.3772,105.167,175.6738,49.2029,31.2203,42.3972,115.1895,61.7726,55.3624,30.1479,27.3222,51.0567,242.956,143.5241,115.798,76.2956,114.4415,161.475,,43.7923,196.478,94.089,11.9566,120.31,98.62,40.7527,61.7138,65.6179,37.7989,134.924,103.919,81.2315,11.18,29.7407,93.1062,16.2438,40.6436,32.1094,86.966,28.28,217.62,62.4187,25.5583,70.6684,76.7037,70.8674,58.4715,125.938,82.9,72.1785,109.79,89.5361,46.989,101.1294,50.8096,71.7061,57.48,38.9484,47.5353,,59.68,34.4527,115.5706,165.91,113.9,32.7481,94.4465,103.679,27.44,73.96,41.5516,97.983,76.5117,77.26,62.268,48.6298,59.4035,93.889,96.9816,81.145,80.18,114.37,52.5832,44.1686,124.27,,66.7105,51.0323,53.122,31.7121,142.576,,51.7479,35.584,56.5864,,19.1141,28.7993,74.0602,66.0265,116.486,35.2327,38.0142,45.9028,80.1599,58.4654,10.0311,35.6621,33.17,71.618,93.7683,28.3059,42.1908
10/30/15,37.3569,26.4352,45.7256,198.116,116.9985,57.8622,95.0042,43.9778,106.1691,88.66,58.4274,44.2503,84.892,297.31,55.19,42.1354,54.6559,10.6187,113.749,62.1588,308.47,61.7052,37.9311,79.5605,42.2907,60.82,52.5296,75.1295,60.6733,64.7164,176,16.4567,54.4249,180.26,154.377,112.581,100.211,625.9,63.19,136.442,92.413,46.3644,66.3665,125.3585,53.696,34.4794,169.787,121.595,63.5541,56.1828,71.8641,218.243,784.41,143.442,16.5361,36.9547,59.2841,35.991,33.4454,185.6789,140.207,39.9275,52.3714,51.9295,290.51,41.0795,343.124,68.0019,64.4119,136.02,18.28,42.1926,122.149,52.8567,26.7791,39.8528,80.5134,70.7102,111.012,37.28,45.954,82.1114,52.6427,122.71,66.29,48.74,21.6828,42.3935,7.13,67.6548,211.17,134.002,58.0949,65.2443,119.753,42.5113,61.5475,89.466,640.23,99.79,34.9892,59.48,17.6201,77.0939,21.6324,30.0738,85.3854,152.2964,52.3222,156.402,28.6658,49.6833,77.71,27.8809,,,92.0329,26.1506,68.11,82.1,97.5047,86.8168,115.91,68.725,50.1082,61.925,75.6976,55.0295,66.9396,66.5484,29.1272,70.2726,112.2005,29.44,27.52,81.8307,71.0339,65.49,111.9576,62.7911,49.8507,87.3788,53.5795,78.9078,68.442,77.51,41.0745,72.07,27.9,118.8836,63.3336,105.404,58.8776,79.3932,70.2774,45.48,59.99,85.2683,290.466,63.9646,65.949,49.2887,86.38,214.497,28.51,53.8459,65.0382,78.575,26.8618,49.0212,135.119,76.6871,14.0168,38.3186,101.97,51.7623,11.77,154.7471,29.8485,110.2,71.8093,96.51,18.5178,66.8569,26.2529,47.0114,45.6036,40.0829,30.4853,30.2913,139.989,57.07,33.83,4.7251,145.391,28.0443,28.3771,105.9076,56.4342,18.1152,33.2908,88.3247,68.1639,26.1923,33.7528,184.57,32.6053,205.333,37.679,108.1019,75.4167,10.6666,31.4417,68.79,61.7528,34.9359,121.17,55.1138,45.3738,47.966,38.86,100.478,53.58,,11.7677,36.0868,33.3946,77.2149,151.71,16.4605,86.4765,177.476,134.8969,249.146,113.927,143.28,32.7958,96.295,40.8805,22.3605,58.0556,28.8799,496.6,89.9044,31.9534,75.5314,37.3187,40.14,98.208,30.892,62.4098,63.2634,68.6492,12.0929,,25.8388,65.0747,116.3419,26.7581,59.01,41.0497,38.64,37.3352,44.1053,81.4925,36.2265,90.9221,43.789,49.8881,122.74,29.61,123.746,43.228,79.4552,43.6819,213.655,52.2544,28.7732,72.954,75.4629,19.7212,45.9019,50.95,89.2685,48.9911,98.196,77.9624,75.5676,28.7237,23.3304,108.887,46.8791,177.673,94.699,45.3988,72.4588,48.6729,195.5,80.2993,82.4978,153.668,54.5602,153.084,65.67,136.32,58.2763,91.144,32.49,50.0615,52.8988,18.0611,32.3745,51.2349,68.3707,117.649,310.99,16.56,26.9387,44.09,8.7928,35.5238,56.8654,99.6702,19.3909,108.38,40.19,18.7685,64.8182,46.4265,184.602,36.5322,12.6484,77.6973,33.0997,68.9384,40.9223,28.0355,41.7224,15.2363,15.1458,47.7081,21.55,32.0348,72.9839,38.2475,276.26,71.503,50.3214,15.4212,19.8286,50.208,51.7242,46.6812,39.7497,99.309,32.6491,48.4683,74.5218,32.1884,102.3254,17.979,51.4274,41.2078,84.7136,88.5776,54.8869,61.85,102.721,32.9701,156.938,79.5105,222.798,86.4447,90.794,20.11,108.171,137.068,,57.2518,,69.914,46.7289,96.3459,557.39,9.1014,51.5739,79.11,15.83,108.5166,106.257,185.1001,50.1144,30.3431,42.6507,114.8276,61.7332,57.2375,30.2371,27.1323,48.5088,263.775,149.8719,114.936,76.1106,115.3556,163.336,,43.1136,194.949,91.377,12.3169,121.37,99.534,40.5282,62.6465,67.4357,34.9605,133.537,103.85,76.0063,11.04,31.0147,94.2696,16.2123,40.1472,31.8905,86.593,28.11,219.85,62.9856,26.4079,74.7764,80.4408,72.2796,57.4612,130.23,83.78,73.3719,110.387,91.4767,43.9383,104.3497,52.0297,73.7319,55.6394,42.0818,49.116,,60.31,33.3776,121.6906,173.96,115.728,34.0228,87.0697,100.01,28.6,74.86,41.1226,95.831,77.0181,78.53,65.9504,47.6348,63.4151,95.956,97.9755,71.61,80.6,124.74,51.2384,44.8575,127.8,,64.2861,49.8244,52.5301,29.4329,156.492,,52.3025,35.8018,55.5575,,18.6208,28.4316,79.2007,68.3218,117.511,34.4495,37.2224,46.3505,79.9281,60.5449,9.1095,35.8789,35.62,69.6725,103.6945,28.4841,42.657
